PERFORADORA,DIA,TALADRO,DUREZA . MPA
Perforadora04,29 - 01 - 2023,TALADRO-03562,62.211
Perforadora04,29 - 01 - 2023,TALADRO-03563,73.481
Perforadora04,29 - 01 - 2023,TALADRO-03564,55.366
Perforadora04,29 - 01 - 2023,TALADRO-03565,51.107
Perforadora04,29 - 01 - 2023,TALADRO-03566,39.945
Perforadora04,30 - 01 - 2023,TALADRO-03567,58.348
Perforadora04,30 - 01 - 2023,TALADRO-03568,49.167
Perforadora04,30 - 01 - 2023,TALADRO-03569,87.521
Perforadora04,30 - 01 - 2023,TALADRO-03570,52.699
Perforadora04,30 - 01 - 2023,TALADRO-03571,75.852
Perforadora04,30 - 01 - 2023,TALADRO-03572,58.534
Perforadora04,30 - 01 - 2023,TALADRO-03573,85.258
Perforadora04,30 - 01 - 2023,TALADRO-03574,78.608
Perforadora04,30 - 01 - 2023,TALADRO-03575,54.92
Perforadora04,30 - 01 - 2023,TALADRO-03576,67.208
Perforadora04,30 - 01 - 2023,TALADRO-03577,43.745
Perforadora04,30 - 01 - 2023,TALADRO-03578,57.318
Perforadora04,30 - 01 - 2023,TALADRO-03579,48.289
Perforadora04,30 - 01 - 2023,TALADRO-03580,71.974
Perforadora04,30 - 01 - 2023,TALADRO-03581,97.38
Perforadora04,30 - 01 - 2023,TALADRO-03582,68.663
Perforadora04,30 - 01 - 2023,TALADRO-03583,76.604
Perforadora04,30 - 01 - 2023,TALADRO-03584,67.674
Perforadora04,30 - 01 - 2023,TALADRO-03585,71.443
Perforadora04,30 - 01 - 2023,TALADRO-03586,75.153
Perforadora04,30 - 01 - 2023,TALADRO-03587,68.79
Perforadora04,30 - 01 - 2023,TALADRO-03588,75.842
Perforadora04,30 - 01 - 2023,TALADRO-03589,90.717
Perforadora04,30 - 01 - 2023,TALADRO-03590,75.157
Perforadora04,30 - 01 - 2023,TALADRO-03591,83.137
Perforadora04,30 - 01 - 2023,TALADRO-03592,70.995
Perforadora04,30 - 01 - 2023,TALADRO-03593,122.985
Perforadora04,30 - 01 - 2023,TALADRO-03594,74.051
Perforadora04,30 - 01 - 2023,TALADRO-03595,51.225
Perforadora04,30 - 01 - 2023,TALADRO-03596,41.478
Perforadora04,30 - 01 - 2023,TALADRO-03597,74.956
Perforadora04,30 - 01 - 2023,TALADRO-03598,102.851
Perforadora04,30 - 01 - 2023,TALADRO-03599,76.742
Perforadora04,30 - 01 - 2023,TALADRO-03600,38.385
Perforadora04,30 - 01 - 2023,TALADRO-03601,96.887
Perforadora04,30 - 01 - 2023,TALADRO-03602,110.879
Perforadora04,30 - 01 - 2023,TALADRO-03603,62.36
Perforadora04,30 - 01 - 2023,TALADRO-03604,69.737
Perforadora04,30 - 01 - 2023,TALADRO-03605,71.763
Perforadora04,30 - 01 - 2023,TALADRO-03606,50.205
Perforadora04,30 - 01 - 2023,TALADRO-03607,67.966
Perforadora04,30 - 01 - 2023,TALADRO-03608,49.502
Perforadora04,30 - 01 - 2023,TALADRO-03609,46.118
Perforadora04,30 - 01 - 2023,TALADRO-03610,92.471
Perforadora04,30 - 01 - 2023,TALADRO-03611,61.584
Perforadora04,30 - 01 - 2023,TALADRO-03612,60.934
Perforadora04,30 - 01 - 2023,TALADRO-03613,79.447
Perforadora04,30 - 01 - 2023,TALADRO-03614,61.605
Perforadora04,30 - 01 - 2023,TALADRO-03615,85.69
Perforadora04,30 - 01 - 2023,TALADRO-03616,164.915
Perforadora04,30 - 01 - 2023,TALADRO-03617,70.23
Perforadora04,30 - 01 - 2023,TALADRO-03618,50.324
Perforadora04,31 - 01 - 2023,TALADRO-03619,62.138
Perforadora04,31 - 01 - 2023,TALADRO-03620,54.36
Perforadora04,31 - 01 - 2023,TALADRO-03621,46.329
Perforadora04,31 - 01 - 2023,TALADRO-03622,46.648
Perforadora04,31 - 01 - 2023,TALADRO-03623,81.416
Perforadora04,31 - 01 - 2023,TALADRO-03624,60.635
Perforadora04,31 - 01 - 2023,TALADRO-03625,105.734
Perforadora04,31 - 01 - 2023,TALADRO-03626,43.502
Perforadora04,31 - 01 - 2023,TALADRO-03627,73.281
Perforadora04,31 - 01 - 2023,TALADRO-03628,52.131
Perforadora04,31 - 01 - 2023,TALADRO-03629,64.797
Perforadora04,31 - 01 - 2023,TALADRO-03630,57.353
Perforadora04,10 - 01 - 2023,TALADRO-03631,111.911
Perforadora04,10 - 01 - 2023,TALADRO-03632,78.58
Perforadora04,10 - 01 - 2023,TALADRO-03633,65.292
Perforadora04,10 - 01 - 2023,TALADRO-03634,89.748
Perforadora04,10 - 01 - 2023,TALADRO-03635,107.244
Perforadora04,10 - 01 - 2023,TALADRO-03636,43.385
Perforadora04,10 - 01 - 2023,TALADRO-03637,78.042
Perforadora04,10 - 01 - 2023,TALADRO-03638,39.081
Perforadora04,10 - 01 - 2023,TALADRO-03639,46.438
Perforadora04,10 - 01 - 2023,TALADRO-03640,135.367
Perforadora04,10 - 01 - 2023,TALADRO-03641,49.291
Perforadora04,10 - 01 - 2023,TALADRO-03642,58.117
Perforadora04,10 - 01 - 2023,TALADRO-03643,54.643
Perforadora04,10 - 01 - 2023,TALADRO-03644,49.283
Perforadora04,10 - 01 - 2023,TALADRO-03645,88.464
Perforadora04,10 - 01 - 2023,TALADRO-03646,84.103
Perforadora04,10 - 01 - 2023,TALADRO-03647,63.934
Perforadora04,10 - 01 - 2023,TALADRO-03648,66.697
Perforadora04,10 - 01 - 2023,TALADRO-03649,84.429
Perforadora04,10 - 01 - 2023,TALADRO-03650,59.934
Perforadora04,10 - 01 - 2023,TALADRO-03651,50.881
Perforadora04,10 - 01 - 2023,TALADRO-03652,36.08
Perforadora04,10 - 01 - 2023,TALADRO-03653,83.274
Perforadora04,10 - 01 - 2023,TALADRO-03654,81.674
Perforadora04,10 - 01 - 2023,TALADRO-03655,78.866
Perforadora04,10 - 01 - 2023,TALADRO-03656,93.621
Perforadora04,10 - 01 - 2023,TALADRO-03657,49.699
Perforadora04,10 - 01 - 2023,TALADRO-03658,110.228
Perforadora04,10 - 01 - 2023,TALADRO-03659,46.585
Perforadora04,10 - 01 - 2023,TALADRO-03660,61.299
Perforadora04,10 - 01 - 2023,TALADRO-03661,85.349
Perforadora04,10 - 01 - 2023,TALADRO-03662,84.924
Perforadora04,10 - 01 - 2023,TALADRO-03663,90.889
Perforadora04,10 - 01 - 2023,TALADRO-03664,55.42
Perforadora04,10 - 01 - 2023,TALADRO-03665,103.944
Perforadora04,10 - 01 - 2023,TALADRO-03666,49.138
Perforadora04,10 - 01 - 2023,TALADRO-03667,73.412
Perforadora04,10 - 01 - 2023,TALADRO-03668,84.342
Perforadora04,10 - 01 - 2023,TALADRO-03669,67.547
Perforadora04,10 - 01 - 2023,TALADRO-03670,38.781
Perforadora04,10 - 01 - 2023,TALADRO-03671,63.989
Perforadora04,10 - 01 - 2023,TALADRO-03672,63.935
Perforadora04,10 - 01 - 2023,TALADRO-03673,49.732
Perforadora04,10 - 01 - 2023,TALADRO-03674,57.749
Perforadora04,10 - 01 - 2023,TALADRO-03675,45.877
Perforadora04,10 - 01 - 2023,TALADRO-03676,56.202
Perforadora04,10 - 01 - 2023,TALADRO-03677,87.436
Perforadora04,10 - 01 - 2023,TALADRO-03678,71.252
Perforadora04,10 - 01 - 2023,TALADRO-03679,72.528
Perforadora04,10 - 01 - 2023,TALADRO-03680,93.901
Perforadora04,10 - 01 - 2023,TALADRO-03681,75.032
Perforadora04,10 - 01 - 2023,TALADRO-03682,92.651
Perforadora04,10 - 01 - 2023,TALADRO-03683,38.52
Perforadora04,10 - 01 - 2023,TALADRO-03685,86.419
Perforadora04,10 - 01 - 2023,TALADRO-03686,87.451
Perforadora04,10 - 01 - 2023,TALADRO-03687,70.163
Perforadora04,10 - 01 - 2023,TALADRO-03688,76.885
Perforadora04,10 - 01 - 2023,TALADRO-03689,85.691
Perforadora04,10 - 01 - 2023,TALADRO-03690,43.171
Perforadora04,10 - 01 - 2023,TALADRO-03691,107.725
Perforadora04,10 - 01 - 2023,TALADRO-03692,76.97
Perforadora04,10 - 01 - 2023,TALADRO-03693,42.665
Perforadora04,10 - 01 - 2023,TALADRO-03694,80.401
Perforadora04,10 - 01 - 2023,TALADRO-03695,73.76
Perforadora04,10 - 01 - 2023,TALADRO-03696,87.467
Perforadora04,10 - 01 - 2023,TALADRO-03697,63.773
Perforadora04,10 - 01 - 2023,TALADRO-03698,49.13
Perforadora04,10 - 01 - 2023,TALADRO-03699,30.116
Perforadora04,10 - 01 - 2023,TALADRO-03700,110.251
Perforadora04,10 - 01 - 2023,TALADRO-03701,61.624
Perforadora04,11 - 01 - 2023,TALADRO-03702,41.489
Perforadora04,11 - 01 - 2023,TALADRO-03703,75.303
Perforadora04,11 - 01 - 2023,TALADRO-03705,69.873
Perforadora04,11 - 01 - 2023,TALADRO-03706,99.402
Perforadora04,11 - 01 - 2023,TALADRO-03707,75.395
Perforadora04,11 - 01 - 2023,TALADRO-03708,112.77
Perforadora04,11 - 01 - 2023,TALADRO-03709,48.047
Perforadora04,11 - 01 - 2023,TALADRO-03710,33.394
Perforadora04,11 - 01 - 2023,TALADRO-03711,82.538
Perforadora04,11 - 01 - 2023,TALADRO-03712,77.567
Perforadora04,11 - 01 - 2023,TALADRO-03713,75.091
Perforadora04,11 - 01 - 2023,TALADRO-03714,55.977
Perforadora04,11 - 01 - 2023,TALADRO-03715,59.639
Perforadora04,11 - 01 - 2023,TALADRO-03716,62.38
Perforadora04,11 - 01 - 2023,TALADRO-03717,75.247
Perforadora04,11 - 01 - 2023,TALADRO-03718,47.263
Perforadora04,11 - 01 - 2023,TALADRO-03719,82.932
Perforadora04,11 - 01 - 2023,TALADRO-03720,69.786
Perforadora04,11 - 01 - 2023,TALADRO-03721,33.747
Perforadora04,11 - 01 - 2023,TALADRO-03722,75.062
Perforadora04,11 - 01 - 2023,TALADRO-03723,92.496
Perforadora04,11 - 01 - 2023,TALADRO-03724,41.541
Perforadora04,11 - 01 - 2023,TALADRO-03725,70.445
Perforadora04,11 - 01 - 2023,TALADRO-03726,81.644
Perforadora04,11 - 01 - 2023,TALADRO-03727,73.925
Perforadora04,11 - 01 - 2023,TALADRO-03728,81.42
Perforadora04,11 - 01 - 2023,TALADRO-03729,72.897
Perforadora04,11 - 01 - 2023,TALADRO-03730,76.252
Perforadora04,11 - 01 - 2023,TALADRO-03731,73.903
Perforadora04,11 - 01 - 2023,TALADRO-03732,81.713
Perforadora04,11 - 01 - 2023,TALADRO-03733,56.619
Perforadora04,11 - 01 - 2023,TALADRO-03734,88.392
Perforadora04,11 - 01 - 2023,TALADRO-03735,91.076
Perforadora04,11 - 01 - 2023,TALADRO-03736,85.338
Perforadora04,11 - 01 - 2023,TALADRO-03737,41.914
Perforadora04,17 - 01 - 2023,TALADRO-03738,52.661
Perforadora04,17 - 01 - 2023,TALADRO-03739,39.16
Perforadora04,17 - 01 - 2023,TALADRO-03740,81.115
Perforadora04,17 - 01 - 2023,TALADRO-03741,67.914
Perforadora04,17 - 01 - 2023,TALADRO-03742,110.32
Perforadora04,17 - 01 - 2023,TALADRO-03743,51.915
Perforadora04,17 - 01 - 2023,TALADRO-03744,75.108
Perforadora04,17 - 01 - 2023,TALADRO-03745,73.37
Perforadora04,17 - 01 - 2023,TALADRO-03746,57.19
Perforadora04,17 - 01 - 2023,TALADRO-03747,93.936
Perforadora04,17 - 01 - 2023,TALADRO-03748,78.421
Perforadora04,17 - 01 - 2023,TALADRO-03749,99.545
Perforadora04,17 - 01 - 2023,TALADRO-03750,60.125
Perforadora04,17 - 01 - 2023,TALADRO-03751,56.821
Perforadora04,17 - 01 - 2023,TALADRO-03752,43.486
Perforadora04,17 - 01 - 2023,TALADRO-03753,69.131
Perforadora04,17 - 01 - 2023,TALADRO-03754,77.355
Perforadora04,17 - 01 - 2023,TALADRO-03755,60.333
Perforadora04,18 - 01 - 2023,TALADRO-03756,83.686
Perforadora04,18 - 01 - 2023,TALADRO-03757,78.334
Perforadora04,18 - 01 - 2023,TALADRO-03758,75.54
Perforadora04,18 - 01 - 2023,TALADRO-03759,55.789
Perforadora04,18 - 01 - 2023,TALADRO-03760,75.305
Perforadora04,18 - 01 - 2023,TALADRO-03761,62.671
Perforadora04,18 - 01 - 2023,TALADRO-03762,64.59
Perforadora04,18 - 01 - 2023,TALADRO-03763,100.685
Perforadora04,18 - 01 - 2023,TALADRO-03764,96.14
Perforadora04,18 - 01 - 2023,TALADRO-03765,34.924
Perforadora04,18 - 01 - 2023,TALADRO-03766,99.738
Perforadora04,18 - 01 - 2023,TALADRO-03767,70.589
Perforadora04,18 - 01 - 2023,TALADRO-03768,33.739
Perforadora04,18 - 01 - 2023,TALADRO-03769,81.306
Perforadora03,17 - 01 - 2023,TALADRO-03770,44.569
Perforadora03,17 - 01 - 2023,TALADRO-03771,86.404
Perforadora03,17 - 01 - 2023,TALADRO-03772,50.653
Perforadora03,17 - 01 - 2023,TALADRO-03773,76.695
Perforadora03,17 - 01 - 2023,TALADRO-03774,83.24
Perforadora03,17 - 01 - 2023,TALADRO-03775,102.88
Perforadora03,17 - 01 - 2023,TALADRO-03776,53.564
Perforadora03,17 - 01 - 2023,TALADRO-03777,51.644
Perforadora03,17 - 01 - 2023,TALADRO-03778,81.645
Perforadora03,17 - 01 - 2023,TALADRO-03779,64.175
Perforadora03,17 - 01 - 2023,TALADRO-03780,113.242
Perforadora03,17 - 01 - 2023,TALADRO-03781,47.415
Perforadora03,17 - 01 - 2023,TALADRO-03782,85.849
Perforadora03,17 - 01 - 2023,TALADRO-03783,66.278
Perforadora03,17 - 01 - 2023,TALADRO-03784,62.611
Perforadora03,17 - 01 - 2023,TALADRO-03785,43.125
Perforadora03,17 - 01 - 2023,TALADRO-03786,73.772
Perforadora03,17 - 01 - 2023,TALADRO-03787,71.713
Perforadora03,17 - 01 - 2023,TALADRO-03788,57.659
Perforadora03,17 - 01 - 2023,TALADRO-03789,61.853
Perforadora03,17 - 01 - 2023,TALADRO-03790,65.993
Perforadora03,17 - 01 - 2023,TALADRO-03791,85.77
Perforadora03,17 - 01 - 2023,TALADRO-03792,33.837
Perforadora03,17 - 01 - 2023,TALADRO-03793,59.073
Perforadora03,17 - 01 - 2023,TALADRO-03794,61.567
Perforadora03,17 - 01 - 2023,TALADRO-03795,86.029
Perforadora03,17 - 01 - 2023,TALADRO-03796,60.264
Perforadora03,17 - 01 - 2023,TALADRO-03797,30.976
Perforadora03,17 - 01 - 2023,TALADRO-03798,51.17
Perforadora03,17 - 01 - 2023,TALADRO-03799,67.369
Perforadora03,17 - 01 - 2023,TALADRO-03800,89.858
Perforadora03,17 - 01 - 2023,TALADRO-03801,62.323
Perforadora03,17 - 01 - 2023,TALADRO-03802,102.569
Perforadora03,17 - 01 - 2023,TALADRO-03803,63.039
Perforadora03,17 - 01 - 2023,TALADRO-03804,60.859
Perforadora03,17 - 01 - 2023,TALADRO-03805,97.878
Perforadora03,17 - 01 - 2023,TALADRO-03806,82.007
Perforadora03,17 - 01 - 2023,TALADRO-03807,86.018
Perforadora03,17 - 01 - 2023,TALADRO-03808,86.711
Perforadora03,17 - 01 - 2023,TALADRO-03809,100.564
Perforadora03,17 - 01 - 2023,TALADRO-03810,68.355
Perforadora03,17 - 01 - 2023,TALADRO-03811,83.337
Perforadora03,17 - 01 - 2023,TALADRO-03812,92.721
Perforadora03,17 - 01 - 2023,TALADRO-03813,79.189
Perforadora03,18 - 01 - 2023,TALADRO-03814,75.865
Perforadora03,18 - 01 - 2023,TALADRO-03815,96.865
Perforadora03,18 - 01 - 2023,TALADRO-03816,45.5
Perforadora03,18 - 01 - 2023,TALADRO-03817,72.594
Perforadora03,18 - 01 - 2023,TALADRO-03818,118.499
Perforadora03,18 - 01 - 2023,TALADRO-03819,92.862
Perforadora03,18 - 01 - 2023,TALADRO-03820,101.492
Perforadora03,18 - 01 - 2023,TALADRO-03821,80.081
Perforadora03,18 - 01 - 2023,TALADRO-03822,68.183
Perforadora03,18 - 01 - 2023,TALADRO-03823,88.136
Perforadora03,18 - 01 - 2023,TALADRO-03824,53.244
Perforadora03,18 - 01 - 2023,TALADRO-03825,85.081
Perforadora03,18 - 01 - 2023,TALADRO-03826,55.881
Perforadora03,18 - 01 - 2023,TALADRO-03827,120.478
Perforadora03,18 - 01 - 2023,TALADRO-03828,99.362
Perforadora03,18 - 01 - 2023,TALADRO-03829,117.994
Perforadora03,18 - 01 - 2023,TALADRO-03830,90.18
Perforadora03,18 - 01 - 2023,TALADRO-03831,53.552
Perforadora03,18 - 01 - 2023,TALADRO-03832,85.741
Perforadora03,18 - 01 - 2023,TALADRO-03833,116.924
Perforadora03,18 - 01 - 2023,TALADRO-03834,45.648
Perforadora03,15 - 01 - 2023,TALADRO-03835,91.945
Perforadora03,15 - 01 - 2023,TALADRO-03836,104.27
Perforadora03,15 - 01 - 2023,TALADRO-03837,83.884
Perforadora03,15 - 01 - 2023,TALADRO-03838,52.377
Perforadora03,15 - 01 - 2023,TALADRO-03839,56.221
Perforadora03,15 - 01 - 2023,TALADRO-03840,58.066
Perforadora03,15 - 01 - 2023,TALADRO-03841,61.864
Perforadora03,15 - 01 - 2023,TALADRO-03842,55.358
Perforadora03,15 - 01 - 2023,TALADRO-03843,47.31
Perforadora03,15 - 01 - 2023,TALADRO-03844,66.166
Perforadora03,15 - 01 - 2023,TALADRO-03845,77.111
Perforadora03,15 - 01 - 2023,TALADRO-03846,80.649
Perforadora03,15 - 01 - 2023,TALADRO-03847,79.886
Perforadora03,15 - 01 - 2023,TALADRO-03848,62.418
Perforadora03,15 - 01 - 2023,TALADRO-03849,70.945
Perforadora03,15 - 01 - 2023,TALADRO-03850,56.221
Perforadora03,15 - 01 - 2023,TALADRO-03851,77.483
Perforadora03,15 - 01 - 2023,TALADRO-03852,68.68
Perforadora03,15 - 01 - 2023,TALADRO-03853,67.897
Perforadora03,15 - 01 - 2023,TALADRO-03854,134.368
Perforadora03,15 - 01 - 2023,TALADRO-03855,60.209
Perforadora03,15 - 01 - 2023,TALADRO-03856,35.601
Perforadora03,15 - 01 - 2023,TALADRO-03857,68.502
Perforadora03,15 - 01 - 2023,TALADRO-03858,85.109
Perforadora03,15 - 01 - 2023,TALADRO-03859,106.856
Perforadora03,15 - 01 - 2023,TALADRO-03860,74.276
Perforadora03,15 - 01 - 2023,TALADRO-03861,63.05
Perforadora03,15 - 01 - 2023,TALADRO-03862,59.75
Perforadora03,15 - 01 - 2023,TALADRO-03863,84.782
Perforadora03,15 - 01 - 2023,TALADRO-03864,39.63
Perforadora03,15 - 01 - 2023,TALADRO-03865,81.62
Perforadora03,15 - 01 - 2023,TALADRO-03866,39.87
Perforadora03,15 - 01 - 2023,TALADRO-03867,48.092
Perforadora03,15 - 01 - 2023,TALADRO-03868,50.408
Perforadora03,15 - 01 - 2023,TALADRO-03869,61.711
Perforadora03,15 - 01 - 2023,TALADRO-03870,58.127
Perforadora03,15 - 01 - 2023,TALADRO-03871,87.485
Perforadora03,15 - 01 - 2023,TALADRO-03872,57.496
Perforadora03,15 - 01 - 2023,TALADRO-03873,66.461
Perforadora03,15 - 01 - 2023,TALADRO-03874,57.694
Perforadora03,15 - 01 - 2023,TALADRO-03875,86.791
Perforadora03,15 - 01 - 2023,TALADRO-03876,48.428
Perforadora03,15 - 01 - 2023,TALADRO-03877,98.344
Perforadora03,15 - 01 - 2023,TALADRO-03878,47.363
Perforadora03,15 - 01 - 2023,TALADRO-03879,96.412
Perforadora03,15 - 01 - 2023,TALADRO-03880,76.284
Perforadora03,15 - 01 - 2023,TALADRO-03881,57.462
Perforadora03,15 - 01 - 2023,TALADRO-03882,35.09
Perforadora03,15 - 01 - 2023,TALADRO-03883,67.216
Perforadora03,15 - 01 - 2023,TALADRO-03884,41.221
Perforadora03,15 - 01 - 2023,TALADRO-03885,78.447
Perforadora03,15 - 01 - 2023,TALADRO-03886,68.149
Perforadora03,15 - 01 - 2023,TALADRO-03887,75.275
Perforadora03,15 - 01 - 2023,TALADRO-03888,62.283
Perforadora03,15 - 01 - 2023,TALADRO-03889,91.878
Perforadora03,15 - 01 - 2023,TALADRO-03890,59.032
Perforadora03,15 - 01 - 2023,TALADRO-03891,63.905
Perforadora03,15 - 01 - 2023,TALADRO-03892,53.881
Perforadora03,15 - 01 - 2023,TALADRO-03894,51.95
Perforadora03,15 - 01 - 2023,TALADRO-03895,137.81
Perforadora03,15 - 01 - 2023,TALADRO-03896,63.664
Perforadora03,15 - 01 - 2023,TALADRO-03897,91.521
Perforadora03,15 - 01 - 2023,TALADRO-03898,50.544
Perforadora03,15 - 01 - 2023,TALADRO-03899,60.209
Perforadora03,15 - 01 - 2023,TALADRO-03900,100.353
Perforadora03,15 - 01 - 2023,TALADRO-03901,76.871
Perforadora03,15 - 01 - 2023,TALADRO-03902,93.636
Perforadora03,15 - 01 - 2023,TALADRO-03903,71.737
Perforadora03,15 - 01 - 2023,TALADRO-03904,70.556
Perforadora03,15 - 01 - 2023,TALADRO-03905,84.19
Perforadora03,15 - 01 - 2023,TALADRO-03906,90.148
Perforadora03,15 - 01 - 2023,TALADRO-03907,99.319
Perforadora03,15 - 01 - 2023,TALADRO-03908,62.431
Perforadora03,12 - 01 - 2023,TALADRO-03909,43.911
Perforadora03,12 - 01 - 2023,TALADRO-03910,60.5
Perforadora03,12 - 01 - 2023,TALADRO-03911,87.136
Perforadora03,12 - 01 - 2023,TALADRO-03912,59.712
Perforadora03,12 - 01 - 2023,TALADRO-03913,93.407
Perforadora03,12 - 01 - 2023,TALADRO-03914,62.135
Perforadora03,12 - 01 - 2023,TALADRO-03915,58.307
Perforadora03,12 - 01 - 2023,TALADRO-03916,94.427
Perforadora03,12 - 01 - 2023,TALADRO-03917,76.756
Perforadora03,12 - 01 - 2023,TALADRO-03918,100.677
Perforadora03,12 - 01 - 2023,TALADRO-03919,115.66
Perforadora03,12 - 01 - 2023,TALADRO-03920,58.488
Perforadora03,12 - 01 - 2023,TALADRO-03921,67.377
Perforadora03,12 - 01 - 2023,TALADRO-03922,43.399
Perforadora03,12 - 01 - 2023,TALADRO-03923,67.783
Perforadora03,12 - 01 - 2023,TALADRO-03924,64.307
Perforadora03,12 - 01 - 2023,TALADRO-03925,50.023
Perforadora03,12 - 01 - 2023,TALADRO-03926,118.483
Perforadora03,12 - 01 - 2023,TALADRO-03927,68.377
Perforadora03,12 - 01 - 2023,TALADRO-03928,60.26
Perforadora03,12 - 01 - 2023,TALADRO-03929,69.234
Perforadora03,12 - 01 - 2023,TALADRO-03930,125.801
Perforadora03,12 - 01 - 2023,TALADRO-03931,53.423
Perforadora03,12 - 01 - 2023,TALADRO-03932,111.481
Perforadora03,12 - 01 - 2023,TALADRO-03933,50.753
Perforadora03,12 - 01 - 2023,TALADRO-03934,42.351
Perforadora03,12 - 01 - 2023,TALADRO-03935,77.35
Perforadora03,12 - 01 - 2023,TALADRO-03936,75.021
Perforadora03,12 - 01 - 2023,TALADRO-03937,59.223
Perforadora03,12 - 01 - 2023,TALADRO-03938,84.358
Perforadora03,12 - 01 - 2023,TALADRO-03939,45.051
Perforadora03,12 - 01 - 2023,TALADRO-03940,58.217
Perforadora03,12 - 01 - 2023,TALADRO-03941,80.984
Perforadora03,12 - 01 - 2023,TALADRO-03942,57.197
Perforadora03,12 - 01 - 2023,TALADRO-03943,87.476
Perforadora03,13 - 01 - 2023,TALADRO-03944,59.219
Perforadora03,13 - 01 - 2023,TALADRO-03945,34.526
Perforadora03,13 - 01 - 2023,TALADRO-03946,58.46
Perforadora03,13 - 01 - 2023,TALADRO-03947,60.332
Perforadora03,13 - 01 - 2023,TALADRO-03948,88.73
Perforadora03,13 - 01 - 2023,TALADRO-03949,89.753
Perforadora03,13 - 01 - 2023,TALADRO-03950,80.699
Perforadora03,13 - 01 - 2023,TALADRO-03951,50.654
Perforadora03,13 - 01 - 2023,TALADRO-03952,70.513
Perforadora03,13 - 01 - 2023,TALADRO-03953,66.896
Perforadora03,13 - 01 - 2023,TALADRO-03954,71.579
Perforadora03,13 - 01 - 2023,TALADRO-03955,90.13
Perforadora03,13 - 01 - 2023,TALADRO-03956,62.422
Perforadora03,13 - 01 - 2023,TALADRO-03957,63.839
Perforadora03,13 - 01 - 2023,TALADRO-03958,49.042
Perforadora03,13 - 01 - 2023,TALADRO-03959,62.158
Perforadora03,13 - 01 - 2023,TALADRO-03960,40.25
Perforadora03,13 - 01 - 2023,TALADRO-03961,63.647
Perforadora03,13 - 01 - 2023,TALADRO-03962,58.185
Perforadora03,13 - 01 - 2023,TALADRO-03963,43.47
Perforadora03,13 - 01 - 2023,TALADRO-03964,42.815
Perforadora03,13 - 01 - 2023,TALADRO-03965,82.455
Perforadora03,13 - 01 - 2023,TALADRO-03966,55.856
Perforadora03,13 - 01 - 2023,TALADRO-03967,65.88
Perforadora03,13 - 01 - 2023,TALADRO-03968,70.81
Perforadora03,13 - 01 - 2023,TALADRO-03969,54.46
Perforadora03,13 - 01 - 2023,TALADRO-03970,57.435
Perforadora03,13 - 01 - 2023,TALADRO-03971,70.143
Perforadora03,13 - 01 - 2023,TALADRO-03972,52.796
Perforadora03,13 - 01 - 2023,TALADRO-03973,45.401
Perforadora03,13 - 01 - 2023,TALADRO-03974,70.162
Perforadora03,13 - 01 - 2023,TALADRO-03975,69.826
Perforadora03,13 - 01 - 2023,TALADRO-03976,58.066
Perforadora03,13 - 01 - 2023,TALADRO-03977,46.614
Perforadora03,13 - 01 - 2023,TALADRO-03978,61.937
Perforadora03,13 - 01 - 2023,TALADRO-03979,46.196
Perforadora03,13 - 01 - 2023,TALADRO-03980,89.066
Perforadora03,13 - 01 - 2023,TALADRO-03981,57.4
Perforadora03,13 - 01 - 2023,TALADRO-03982,38.565
Perforadora03,13 - 01 - 2023,TALADRO-03983,96.704
Perforadora03,13 - 01 - 2023,TALADRO-03984,68.276
Perforadora03,13 - 01 - 2023,TALADRO-03985,23.478
Perforadora03,13 - 01 - 2023,TALADRO-03986,58.961
Perforadora03,13 - 01 - 2023,TALADRO-03987,62.268
Perforadora03,13 - 01 - 2023,TALADRO-03988,56.866
Perforadora03,13 - 01 - 2023,TALADRO-03989,91.138
Perforadora03,13 - 01 - 2023,TALADRO-03990,71.229
Perforadora03,14 - 01 - 2023,TALADRO-03991,42.684
Perforadora03,14 - 01 - 2023,TALADRO-03992,68.506
Perforadora03,14 - 01 - 2023,TALADRO-03993,50.975
Perforadora03,14 - 01 - 2023,TALADRO-03994,43.688
Perforadora03,14 - 01 - 2023,TALADRO-03995,68.187
Perforadora03,14 - 01 - 2023,TALADRO-03996,29.64
Perforadora03,14 - 01 - 2023,TALADRO-03997,88.19
Perforadora03,14 - 01 - 2023,TALADRO-03998,66.366
Perforadora03,14 - 01 - 2023,TALADRO-03999,67.046
Perforadora03,14 - 01 - 2023,TALADRO-04000,57.878
Perforadora03,14 - 01 - 2023,TALADRO-04001,109.596
Perforadora03,14 - 01 - 2023,TALADRO-04002,59.557
Perforadora03,14 - 01 - 2023,TALADRO-04003,78.346
Perforadora03,14 - 01 - 2023,TALADRO-04004,88.341
Perforadora03,14 - 01 - 2023,TALADRO-04005,76.424
Perforadora03,14 - 01 - 2023,TALADRO-04006,87.433
Perforadora03,14 - 01 - 2023,TALADRO-04007,33.999
Perforadora03,14 - 01 - 2023,TALADRO-04008,40.06
Perforadora03,14 - 01 - 2023,TALADRO-04009,49.281
Perforadora03,14 - 01 - 2023,TALADRO-04010,91.559
Perforadora03,14 - 01 - 2023,TALADRO-04011,68.078
Perforadora03,14 - 01 - 2023,TALADRO-04012,76.056
Perforadora03,14 - 01 - 2023,TALADRO-04013,43.506
Perforadora03,14 - 01 - 2023,TALADRO-04014,80.823
